Altium Designer Pick and Place Locations
C:\Users\Thilo Wendt\Documents\altium\ultrazohm_digital_voltage_3U_1vxx\Project Outputs for ultrazohm_digital_voltage_3U_1vxx\2v01\PickAndPlace\PAP_UltraZohm_DigitalVoltage_RS422_to_3V3_input.txt

========================================================================================================================
File Design Information:

Date:       03.08.20
Time:       18:56
Revision:   8ccaac74cc4c2a90460197aa6e209c552a151c11
Variant:    RS422_to_3V3_input
Units used: mm

Designator Comment                      Layer       Footprint                    Center-X(mm) Center-Y(mm) Rotation Description                                                                                                                                                            
R61        R_TF                         TopLayer    RESC_0603                    18.8000      43.3379      360      "Standard thick film resistor"                                                                                                                                         
R60        R_TF                         TopLayer    RESC_0603                    18.8000      41.5241      360      "Standard thick film resistor"                                                                                                                                         
R59        R_TF                         TopLayer    RESC_0603                    18.8000      39.7103      360      "Standard thick film resistor"                                                                                                                                         
R58        R_TF                         TopLayer    RESC_0603                    18.8000      37.8965      360      "Standard thick film resistor"                                                                                                                                         
R57        R_TF                         TopLayer    RESC_0603                    18.8000      36.0827      360      "Standard thick film resistor"                                                                                                                                         
R56        R_TF                         TopLayer    RESC_0603                    18.8000      34.2689      360      "Standard thick film resistor"                                                                                                                                         
R55        R_TF                         TopLayer    RESC_0603                    18.8000      32.4551      360      "Standard thick film resistor"                                                                                                                                         
R54        R_TF                         TopLayer    RESC_0603                    18.8000      30.6413      360      "Standard thick film resistor"                                                                                                                                         
R53        R_TF                         TopLayer    RESC_0603                    18.8000      28.8275      360      "Standard thick film resistor"                                                                                                                                         
R52        R_TF                         TopLayer    RESC_0603                    18.8000      27.0137      360      "Standard thick film resistor"                                                                                                                                         
R51        R_TF                         TopLayer    RESC_0603                    18.8000      25.1999      360      "Standard thick film resistor"                                                                                                                                         
C6H        C_X7R                        TopLayer    CAPC_0603                    49.7000      9.2000       360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6G        C_X7R                        TopLayer    CAPC_0603                    49.7000      21.6000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6F        C_X7R                        TopLayer    CAPC_0603                    49.7000      33.9000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6E        C_X7R                        TopLayer    CAPC_0603                    49.7000      46.3000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6D        C_X7R                        TopLayer    CAPC_0603                    49.7000      58.6000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6C        C_X7R                        TopLayer    CAPC_0603                    49.7000      70.9000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6B        C_X7R                        TopLayer    CAPC_0603                    49.7000      83.3000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
C6A        C_X7R                        TopLayer    CAPC_0603                    49.7000      95.6000      360      "Standard X7R SMD capacitor. This kind of dielectricum should be used for decoupling applications. Bigger capacity is available but not for the given voltage rating." 
R20        R_TF                         TopLayer    RESC_0603_CONFIG             11.4746      20.0000      360      "Solder resistor/jumper between pads 1 and 2 for standard function. Solder resistor between pads 2 and 3 for alternative function"                                     
R9         R_TF                         TopLayer    RESC_0603                    125.0000     95.5000      90       "Standard thick film resistor"                                                                                                                                         
D1         LED_Yellow                   TopLayer    WL-SMCW_0603                 122.9000     95.4500      90       "WL-SMCW SMD Mono-color Chip LED Waterclear, size 0603, Red, 2 V, 140°"                                                                                                
U4H        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5630      6.5997       90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4A        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5550      92.9250      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4B        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5750      80.6250      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4C        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5550      68.2695      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4D        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5550      55.9417      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4E        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5550      43.6139      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4F        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5550      31.2862      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
U4G        DS26LV32ATM                  TopLayer    TI_D-R-PDSO-G16_N            56.5550      18.9584      90       "3V Enhanced CMOS Quad Differential Line Receiver, 16-pin Narrow SOIC, Pb-Free"                                                                                        
X1         HSEC8-150-01-XX-DV-A-BL-CARD BottomLayer HSEC8-150-01-XX-DV-A-BL-CARD -12.4400     49.9910      270      "Mating Card Layout for HSEC8-150-01-XX-DV-A-BL"                                                                                                                       
